AMBIENT_DELTA,A_over_T_sham,A_over_T_treated,FRESH_PRESENT,F_over_T_treated,I0,INCUMBENT_EXCESS_EGRESS,I_over_I0_sham,I_over_I0_treated,I_over_T_treated,M256,PAIR_IDENTITY_RESIDUAL,TOTAL_MASS_DELTA,T_over_M256_treated,arm,block,sham_matched,size,status,terminal_time,treated_track_alive
-0.007515026401325904,0.1985389725815491,0.18727074125590867,0.31475455704433275,0.3112953516165901,165.32770555011422,0.2877047220773242,0.7947107101375529,0.5070059880602287,0.5014339071275008,165.32770555011422,4.263256414560601e-14,0.019534808565682873,1.0111122938706878,DIRECT_Q200_UNIFORM,L24_S990002,True,24,OK,4864,True
-0.020877381538903637,0.23422698814437276,0.2032744865304575,0.4009252815955041,0.39058633878359333,165.32770555011422,0.33353557207634077,0.7504253780153749,0.4168898059390342,0.4061391746859499,165.32770555011422,-2.8421709430404007e-13,0.04651232798025799,1.0264703134372528,DIRECT_Q400_UNIFORM,L24_S990002,True,24,OK,7424,True
,,,,,165.32770555011422,,,,,165.32770555011422,,,,DIRECT_Q800_UNIFORM,L24_S990002,True,24,TREATED_TRACK_LOST,12544,False
-0.02079273368012911,0.23422698814437276,0.20781651545150137,0.36425962697712305,0.36264832891747706,165.32770555011422,0.3189817366486427,0.7504253780153749,0.43144364136673224,0.4295351556310224,165.32770555011422,-3.055333763768431e-13,0.02448515664834937,1.0044431421053444,DIRECT_Q400_BURST,L24_S990002,True,24,OK,7424,True
-0.12337935636683717,0.27896467396771046,0.3622339775193077,0.0,0.0,165.32770555011422,0.43943430421554425,0.6969766945105377,0.25754239029499343,0.6377660224806915,165.32770555011422,-9.947598300641403e-14,-0.562813660582382,0.4038195532794954,SINK_ONLY_Q800,L24_S990002,True,24,OK,12544,True
,,,,,165.32770555011422,,,,,165.32770555011422,,,,SOURCE_ONLY_Q800,L24_S990002,True,24,TREATED_TRACK_LOST,12544,False
0.00132637016493869,0.16514959931043968,0.1631226060000568,0.23629466888327588,0.2362167649698411,168.36379324376009,0.21731198599270526,0.8181707119430391,0.6008587259503338,0.600660629030102,168.3637932437601,1.4210854715202004e-14,0.020309053055509407,1.000329798409714,DIRECT_Q100_ANCHOR,L24_S990003,True,24,OK,3584,True
-0.014615925834962051,0.1931911031833514,0.17708972709883408,0.3096623785218912,0.31196462796514757,168.36379324376009,0.28797250038300937,0.795147447550306,0.5071749471672966,0.5109456449360179,168.3637932437601,1.4210854715202004e-14,0.007073952303919891,0.9926201587075009,DIRECT_Q200_UNIFORM,L24_S990003,True,24,OK,4864,True
-0.02107734471300366,0.2285860257848313,0.19807519115459687,0.38679144183101755,0.3801790631988066,168.36379324376009,0.3221236862633805,0.7512047715609181,0.4290810852975376,0.42174574564659756,168.3637932437601,-1.9895196601282805e-13,0.04359041085463223,1.017392800583427,DIRECT_Q400_UNIFORM,L24_S990003,True,24,OK,7424,True
,,,,,168.36379324376009,,,,,168.3637932437601,,,,DIRECT_Q800_UNIFORM,L24_S990003,True,24,TREATED_TRACK_LOST,12544,False
