law_index,seed,n_meas,mean_P,mean_M,probe_count,eligible_seed,n_tracks,max_track_obs,long_tracks,mean_abs_circulation,mean_entity_mass,mean_entities_per_snapshot
217,8002,83,0.9977413738932218,0.9953758707292344,0,False,1,31,1,0.0002000549521189722,1089.9228491886786,1.0
217,8003,83,0.9963627036439653,0.9926554682208456,0,False,1,31,1,0.00012333112315307705,818.4347874792609,1.0
218,8001,83,0.9949731199480523,0.9913359766040998,0,False,1,31,1,0.0003109911879941315,920.7196890498038,1.0
218,8002,83,0.9964190238306848,0.9941385246503541,0,False,1,31,1,0.00017444777473893982,1086.455540387501,1.0
218,8003,142,0.9853263189998565,0.9775650122079539,0,False,2,31,2,6.2668403057129e-05,468.8408679305633,1.7419354838709677
219,8001,83,0.9963498645259469,0.9924914768797382,0,False,1,31,1,0.0007176118728380487,926.8549598008864,1.0
219,8002,83,0.9950361379128763,0.9946899926377659,0,False,1,31,1,0.00038928785706785184,1091.0731719112805,1.0
219,8003,83,0.9960335148586491,0.9914965022524228,0,False,1,31,1,0.00034202279830573444,821.5005663062615,1.0
220,8001,179,0.9958691075336957,0.9822988542203892,0,False,5,22,4,7.339709856722258e-05,382.99867183123814,2.3870967741935485
220,8002,83,0.991420512519932,0.9899431017836985,0,False,1,31,1,0.00019502855734391644,1079.9487405416846,1.0
220,8003,154,0.9854590199310306,0.9751341795162338,0,False,2,31,2,9.979861625416842e-05,436.85292912441446,1.8709677419354838
221,8001,83,0.9967574127145089,0.9970004906225975,0,False,1,31,1,0.0005493879221729168,903.1766184466961,1.0
221,8002,83,0.9932785977402937,0.9977509009869284,0,False,1,31,1,0.00045496501463866565,1070.6566572906165,1.0
221,8003,100,0.9776039895024736,0.9823586318864144,0,False,2,31,2,0.00022897169908992577,617.1931857373027,1.2903225806451613
222,8001,80,0.9936003534533281,0.9946759637321068,0,False,3,30,1,0.0003092847837806658,864.6564293541744,1.032258064516129
222,8002,83,0.9900366629702884,0.9959667351068028,0,False,1,31,1,0.0003922813863966933,1062.3435564832396,1.0
222,8003,130,0.9797181443749409,0.981442390308159,0,False,2,31,2,0.00012506832868767827,490.23221591485907,1.6129032258064515
223,8001,83,0.9887451229762361,0.9905196469475147,0,False,1,31,1,0.00038064499391003844,968.7687672253284,1.0
223,8002,83,0.9803163015680781,0.9932891445844831,0,False,1,31,1,4.1803263782673885e-05,1123.5617283621564,1.0
223,8003,83,0.9798133264417355,0.990406591632987,0,False,1,31,1,0.00038856937257114056,851.9239033335826,1.0
224,8001,83,0.9879350489312282,0.9890354050542416,0,False,1,31,1,0.00013516727509998183,970.5201991555352,1.0
224,8002,83,0.980930981800315,0.9925698664883387,0,False,1,31,1,4.523364325586254e-05,1125.3147525507961,1.0
224,8003,83,0.9802645262079481,0.9886288731197344,0,False,1,31,1,7.366879614607895e-05,857.177301270604,1.0
225,8001,83,0.9884107121415505,0.989224013495429,0,False,1,31,1,0.0003937383910322631,967.1561020637972,1.0
225,8002,83,0.9819334925028054,0.9925045440491292,0,False,1,31,1,9.067578123577417e-05,1124.7554047450894,1.0
225,8003,83,0.9823547828271533,0.9887122857436834,0,False,1,31,1,0.0002680937524964395,855.0558077328113,1.0
226,8001,83,0.9887712346220573,0.9881625251550196,0,False,1,31,1,0.00020853267105915346,967.3633976729928,1.0
226,8002,83,0.9847094971096327,0.9921040194473925,0,False,1,31,1,4.017113633464085e-05,1123.8202145600278,1.0
226,8003,83,0.9849368947195036,0.9877997417537304,0,False,1,31,1,0.0001222508909628067,856.1652051919342,1.0
227,8001,83,0.990184828870638,0.9887915007540903,0,False,1,31,1,0.001016044486737195,962.0427995845541,1.0
227,8002,83,0.9874777319283498,0.9922144905026862,0,False,1,31,1,0.0004358453099173406,1122.9060759383462,1.0
227,8003,83,0.988646680731569,0.9883147201024864,0,False,1,31,1,0.0003385632502088271,852.743938157574,1.0
228,8001,83,0.9934556693426566,0.9920343608436946,0,False,1,31,1,0.00018475553765470452,916.5912453095488,1.0
228,8002,83,0.994763081909089,0.9941105628953989,0,False,1,31,1,2.878199968510862e-05,1086.704246142717,1.0
228,8003,136,0.9831638325895097,0.9791121680566515,0,False,2,31,2,5.6599448653219175e-05,484.5235538658525,1.6774193548387097
229,8001,83,0.9946695780635912,0.9927761869048009,0,False,1,31,1,0.0003504624872069491,921.859431726037,1.0
229,8002,83,0.9963706182584465,0.9944581521857135,0,False,1,31,1,7.142806242872757e-05,1089.5398437529575,1.0
229,8003,83,0.9941162875782055,0.9914087799160822,0,False,1,31,1,9.604039840719082e-05,817.3068065201558,1.0
230,8001,83,0.99317900278774,0.988469180914695,0,False,1,31,1,0.00021123094063648013,919.9280888476779,1.0
230,8002,83,0.9955482531477805,0.9924762474220475,0,False,1,31,1,6.504015236339125e-05,1085.9543765229744,1.0
230,8003,148,0.984772009636576,0.9759535500035086,0,False,2,31,2,8.231948053445371e-05,452.5222942578018,1.8064516129032258
231,8001,83,0.9955159619965005,0.9918716706188289,0,False,1,31,1,0.0005774638469429732,923.0388822073751,1.0
231,8002,83,0.9957029790267614,0.9938644178127277,0,False,1,31,1,0.00032645079671102576,1090.0587113769611,1.0
231,8003,83,0.995342409214622,0.9908402051915747,0,False,1,31,1,0.0001924979315702522,818.3970169492522,1.0
232,8001,105,0.9937850261532054,0.9870569024458471,0,False,5,19,4,0.00013077637282338505,528.3389674286171,1.6451612903225807
232,8002,84,0.9924727548376576,0.9885503927274037,0,False,2,31,1,0.00023599865144767595,986.2949121242087,1.064516129032258
232,8003,139,0.9822301267375847,0.9762683454851426,0,False,2,31,2,4.972723977043698e-05,454.1051884815781,1.7096774193548387
233,8001,83,0.994574189216048,0.9951803032642045,0,False,1,31,1,0.0003278316060613809,893.6179852392072,1.0
233,8002,83,0.9928053943864951,0.9962112377121772,0,False,1,31,1,0.00022225976659517668,1063.2314950136724,1.0
233,8003,130,0.9815659354262227,0.9824864681641111,0,False,2,31,2,0.0001272300959087626,490.00170396511095,1.6129032258064515
234,8001,83,0.9952805856335766,0.9939816504196533,0,False,1,31,1,0.0005904333939505546,925.4126523379474,1.0
234,8002,83,0.9967930364263993,0.9955787891934392,0,False,1,31,1,0.0002868936151965959,1090.1292467982578,1.0
234,8003,83,0.9947251665422067,0.9929706025384321,0,False,1,31,1,0.0001864466642359815,818.8247144533185,1.0
235,8001,83,0.9958333446032656,0.9938176406702713,0,False,1,31,1,0.0009781539187358522,929.8317905500251,1.0
235,8002,83,0.9975961978711471,0.995316941033486,0,False,1,31,1,0.0005044274363795095,1093.7102456816879,1.0
235,8003,83,0.996322150294828,0.9925389161477147,0,False,1,31,1,0.0003010265586685494,823.4114761497691,1.0
236,8001,83,0.9938533413345132,0.9896081048698481,0,False,1,31,1,0.00033832309583113504,920.8862089981619,1.0
236,8002,83,0.9956162117972223,0.9931667301465995,0,False,1,31,1,0.0001656531036307799,1085.7960219031957,1.0
236,8003,148,0.985537836657323,0.9765871276177347,0,False,2,31,2,5.383035965723727e-05,452.9758175604362,1.8064516129032258
237,8001,83,0.9954804053652301,0.9911356168609465,0,False,1,31,1,0.0008683702391615387,929.0899341651628,1.0
237,8002,83,0.9942868098156087,0.9940873593425096,0,False,1,31,1,0.0003710417784194218,1092.3740813633865,1.0
237,8003,118,0.9826079441045537,0.9792925885137748,0,False,2,31,2,0.0002477588252238841,554.7304025604892,1.4838709677419355
238,8001,147,0.9959011519115872,0.9866755369643512,0,False,6,19,4,0.0001235462185145815,434.2592279013936,2.129032258064516
238,8002,83,0.9909513465227915,0.9908652739055339,0,False,1,31,1,0.00041774467036630083,1088.2023573263355,1.0
238,8003,154,0.985506255549707,0.9753515923995072,0,False,2,31,2,0.00017169980121718977,441.2179113732824,1.8709677419354838
239,8001,83,0.9943443444924779,0.9892036087626521,0,False,1,31,1,0.0008028105600958089,937.4047836722037,1.0
239,8002,83,0.9883613279672832,0.9933079544266128,0,False,1,31,1,0.000655272386141373,1095.1951783891866,1.0
239,8003,103,0.976415282912558,0.9771676652417659,0,False,2,31,2,0.0003510050029597688,626.0701766517177,1.3225806451612903
