DELIVERED_FRACTION,I0,M256,REPLACEMENT_EFFICIENCY,ambient_removed_total,arm,axis,block,bound_by,first_failure_time,first_failure_type,fresh_removed_total,incumbent_removed_over_M256,incumbent_removed_total,law,loss,max_global_balance_residual,max_identity_residual,merger,n_events,n_rejected,n_scheduled,planned_sink,quantum,realized_sink,realized_source,reject_causes,same_track_continuous,seed,size,split,terminal_A,terminal_F,terminal_F_over_T,terminal_I,terminal_I_over_I0,terminal_T,terminal_T_over_M256,terminal_area,terminal_boundary_site_turnover,terminal_incumbent_in_frozen_C256,terminal_jaccard_C256_Ct,terminal_mass_in_frozen_C256
0.09889132309623533,296.7434660939178,296.74346609391785,0.926426942793164,5.792468334931294,PARENT,+x,LAW_16_L32_S950004,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,2.843641294214835,0.3664623444992675,108.74530629961603,LAW_16,False,1.7053025658242404e-13,1.1546319456101628e-14,False,320,0,320,1186.9738643756789,3.709293326173973,117.38141592876228,117.38141592876231,{},True,950004,32,False,48.46938538556167,96.7668337847276,0.33148853902439657,146.67985753487204,0.4942985248020545,291.9160767051613,0.9837321122776509,353,0.7560321715817694,151.25915652135987,0.44047619047619047,233.13331208322347
1.0,296.7434660939178,296.74346609391785,0.0224701827279265,12.97583668707067,SRC_SINKSIDE,+x,LAW_16_L32_S950004,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1147.3265080628053,0.08988073091170656,26.67151962579455,LAW_16,False,2.2737367544323206e-13,3.4416913763379853e-15,False,320,0,320,1186.9738643756789,3.709293326173973,1186.9738643756789,1186.9738643756789,{},True,950004,32,False,44.47165611824236,24.889555145924486,0.08513419697679105,222.99551528967356,0.7514757383709221,292.3567265538404,0.9852170644300251,399,0.07506702412868632,217.49969442756947,0.93,279.5843963531938
,296.9059103853204,296.9059103853203,,0.0,SHAM,-x,LAW_16_L32_S950005,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,3.7113238798165034,0.0,0.0,{},True,950005,32,False,51.27599762097488,0.0,0.0,239.53153986149277,0.8067590825343693,290.8075374824677,0.9794602509093261,393,0.056451612903225805,233.81175356605698,0.9465648854961832,280.8575116655874
0.098812531686906,296.9059103853204,296.9059103853203,0.9251799517963436,5.892801689530633,PARENT,-x,LAW_16_L32_S950005,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,2.8874879928954194,0.3656774932118665,108.57180902949099,LAW_16,False,1.7053025658242404e-13,1.0547118733938987e-14,False,320,0,320,1187.6236415412843,3.7113238798165034,117.35209871191685,117.35209871191685,{},True,950005,32,False,46.93156455794307,96.23719929312797,0.3318519039746834,146.83167954090013,0.494539429512683,290.00044339197103,0.976741901215818,351,0.75,151.58518942932938,0.4431137724550898,232.51687190460368
1.0,296.9059103853204,296.9059103853203,0.026824883446725067,12.379468693074877,SRC_SINKSIDE,-x,LAW_16_L32_S950005,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1143.3863070852858,0.10729953378690055,31.85786576292014,LAW_16,False,2.2737367544323206e-13,3.6637359812630166e-15,False,320,0,320,1187.6236415412843,3.7113238798165034,1187.6236415412843,1187.6236415412845,{},True,950005,32,False,45.578122634801765,29.10811434384153,0.0990535608011487,219.17613514017876,0.7382006469852183,293.8623721188221,0.9897491489389743,408,0.0967741935483871,212.949431319464,0.9117647058823529,275.87796306738767
,295.34188222609265,295.34188222609265,,0.0,SHAM,+y,LAW_16_L32_S950006,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,3.6917735278261583,0.0,0.0,{},True,950006,32,False,52.71531777709062,0.0,0.0,239.07095572650516,0.8094719039661619,291.7862735035957,0.987961041300011,398,0.08064516129032258,231.95768263130452,0.925,279.2166646050308
0.12511269604576483,295.34188222609265,295.34188222609265,0.826229690866178,7.215468775875009,PARENT,+y,LAW_16_L32_S950006,"{""PLANNED"": 12, ""SOURCE"": 308, ""SINK"": 0, ""OTHER"": 0}",,NONE,18.468491299568733,0.4134872967093068,122.12011648670551,LAW_16,False,2.8421709430404007e-13,8.881784197001252e-15,False,320,0,320,1181.3675289043742,3.6917735278261583,147.80407656214928,147.80407656214928,{},True,950006,32,False,49.74926345789744,105.0556565737399,0.3547565315983017,141.32960383583756,0.4785288248676011,296.1345238674749,1.0026838104890774,360,0.7741935483870968,140.75446666955244,0.43529411764705883,230.1334691393521
1.0,295.34188222609265,295.34188222609265,0.024012521036371033,14.826800983979673,SRC_SINKSIDE,+y,LAW_16_L32_S950006,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1138.1731152808889,0.09605008414548444,28.367612639501953,LAW_16,False,1.1368683772161603e-13,3.774758283725532e-15,False,320,0,320,1181.3675289043742,3.6917735278261583,1181.3675289043742,1181.3675289043742,{},True,950006,32,False,43.466506668094006,27.09048218721326,0.0930449283541704,220.59786145630585,0.7469237339234938,291.15485031161325,0.9858231014073577,396,0.08064516129032258,215.7427001379952,0.924812030075188,278.97681415852514
,297.30757617490076,297.3075761749004,,0.0,SHAM,-y,LAW_16_L32_S950007,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,3.7163447021862552,0.0,0.0,{},True,950007,32,False,55.060602302520174,0.0,0.0,242.79640499734666,0.816650581600093,297.8570072998667,1.001848022616965,405,0.0975609756097561,233.0041641258733,0.9111111111111111,280.49659142749476
0.09262979925348057,297.30757617490076,297.3075761749004,0.9308983182941787,5.772513500141911,PARENT,-y,LAW_16_L32_S950007,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,1.8396009128663828,0.3449156973959683,102.54604997747074,LAW_16,False,2.2737367544323206e-13,1.0325074129013956e-14,False,320,0,320,1189.2303046995967,3.7163447021862552,110.15816439047917,110.15816439047917,{},True,950007,32,False,49.87785252062126,92.41945889788083,0.31309064979757334,152.8870352160396,0.5142386116864337,295.18434663454184,0.9928584748236973,359,0.7479674796747967,157.04662114156505,0.450199203187251,234.6560778676495
1.0,297.30757617490076,297.3075761749004,0.023774299177623703,13.820361520940102,SRC_SINKSIDE,-y,LAW_16_L32_S950007,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1147.136826123636,0.09509719671049441,28.273117055024805,LAW_16,False,1.7053025658242404e-13,3.9968028886505635e-15,False,320,0,320,1189.2303046995967,3.7163447021862552,1189.2303046995967,1189.2303046995967,{},True,950007,32,False,46.494839575525695,26.675190247697344,0.08966985287408072,224.31222750975257,0.7544786796075243,297.4822573329756,1.0005875435813734,404,0.0948509485094851,216.53053991107944,0.9133663366336634,280.44924513388895
,295.5060712445269,295.5060712445269,,0.0,SHAM,+x,LAW_16_L32_S950008,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,3.693825890556586,0.0,0.0,{},True,950008,32,False,51.6979781243887,0.0,0.0,237.69862758427408,0.8043781523107253,289.39660570866266,0.9793254144994918,393,0.06149732620320856,232.50007691009665,0.9417721518987342,280.25453462721686
0.10120762898909896,295.5060712445269,295.5060712445269,0.9279015920753874,5.808472655860321,PARENT,+x,LAW_16_L32_S950008,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,2.816650892780931,0.37564288027663983,111.00475174152801,LAW_16,False,1.7053025658242404e-13,9.547918011776346e-15,False,320,0,320,1182.0242849781064,3.693825890556586,119.62987529016917,119.62987529016917,{},True,950008,32,False,48.45447814314521,98.77002212396268,0.33952569218068823,143.6813852038492,0.48622143226612424,290.90588547095695,0.9844328552905997,354,0.7754010695187166,148.5205461731274,0.4302554027504912,231.39390773786351
1.0,295.5060712445269,295.5060712445269,0.022617393963967242,13.75179695473021,SRC_SINKSIDE,+x,LAW_16_L32_S950008,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1141.5381790950519,0.09046957585586889,26.73430892832652,LAW_16,False,2.2737367544323206e-13,3.6637359812630166e-15,False,320,0,320,1182.0242849781064,3.693825890556586,1182.0242849781064,1182.0242849781064,{},True,950008,32,False,43.73335220198973,25.6549412724492,0.08834660493638798,221.0013744807863,0.7478742265769251,290.3896679552256,0.9826859621944365,395,0.06684491978609626,216.81881788996895,0.9370277078085643,279.7237155853505
,464.5925168044161,464.5925168044159,,0.0,SHAM,+x,LAW_16_L40_S950000,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.807406460055199,0.0,0.0,{},True,950000,40,False,67.71367481401774,0.0,0.0,394.17143970979237,0.8484239961956392,461.88511452381,0.9941725228395238,614,0.06782608695652174,383.4479551650148,0.9364820846905537,442.9186364752149
0.07978554549564265,464.5925168044161,464.5925168044159,0.9620428686218281,5.013902965534403,PARENT,+x,LAW_16_L40_S950000,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.614041500795139,0.30702846025274344,142.64312507940664,LAW_16,False,2.2737367544323206e-13,1.2656542480726785e-14,False,320,0,320,1858.370067217674,5.807406460055199,148.27106954573622,148.27106954573622,{},True,950000,40,False,67.23386743829698,130.6223092936186,0.2828128754139214,264.0121491087709,0.5682660386454623,461.86832584068674,0.9941363864780544,545,0.6608695652173913,274.791697369413,0.49333333333333335,381.938162460666
1.0,464.5925168044161,464.5925168044159,0.020261954078042297,15.53178322202977,SRC_SINKSIDE,+x,LAW_16_L40_S950000,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1805.1840750336619,0.08104781631216963,37.654208961972884,LAW_16,False,3.410605131648481e-13,3.774758283725532e-15,False,320,0,320,1858.370067217674,5.807406460055199,1858.370067217674,1858.370067217674,{},True,950000,40,False,58.75598424272108,35.56353453129063,0.07674845237773194,369.05835308531937,0.7943699903386204,463.37787185933087,0.9973855692867383,618,0.07478260869565218,359.80859714616827,0.93042071197411,442.0672536110782
,462.15204478158466,462.15204478158427,,0.0,SHAM,-x,LAW_16_L40_S950001,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.776900559769803,0.0,0.0,{},True,950001,40,False,66.66651994848786,0.0,0.0,392.0781085582971,0.8483747134421858,458.74462850678503,0.9926270665395204,608,0.06108202443280977,382.3519919590915,0.9424342105263158,441.7601184218191
0.08196096631584535,462.15204478158466,462.15204478158427,0.9545906784697732,5.8862584112851195,PARENT,-x,LAW_16_L40_S950001,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.993876484973395,0.3129566977739228,144.6335778043107,LAW_16,False,3.410605131648481e-13,1.2323475573339238e-14,False,320,0,320,1848.6081791263293,5.776900559769803,151.51371270056927,151.51371270056927,{},True,950001,40,False,62.29534392896305,132.20424489500752,0.29018938050735693,261.0796079883533,0.5649214602344577,455.5791968123239,0.9857777369082794,537,0.6561954624781849,271.3376740561469,0.4939434724091521,379.87137330112415
1.0,462.15204478158466,462.15204478158427,0.02220610289304812,15.270833088514964,SRC_SINKSIDE,-x,LAW_16_L40_S950001,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1792.2869626032111,0.0888244115721921,41.0503834346096,LAW_16,False,2.2737367544323206e-13,3.6637359812630166e-15,False,320,0,320,1848.6081791263293,5.776900559769803,1848.6081791263293,1848.6081791263293,{},True,950001,40,False,59.47077040473323,38.39007276255441,0.08306383347897217,364.31470489807987,0.7883005366129167,462.1755480653678,1.0000508561717922,624,0.08900523560209424,355.1469030491703,0.9182692307692307,436.1285971244893
,464.86153298319107,464.8615329831906,,0.0,SHAM,+y,LAW_16_L40_S950002,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.8107691622898825,0.0,0.0,{},True,950002,40,False,68.50203857044286,0.0,0.0,396.09452276332655,0.852069906110405,464.59656133376956,0.9994299987617374,617,0.07491289198606271,384.52200442666754,0.9303079416531604,444.0685782358071
0.07928108003751949,464.86153298319107,464.8615329831906,0.9611340542865376,5.126847006774314,PARENT,+y,LAW_16_L40_S950002,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.6027278649215353,0.3047989835387071,141.68932273952166,LAW_16,False,4.547473508864641e-13,1.2323475573339238e-14,False,320,0,320,1859.4461319327668,5.8107691622898825,147.41889761121772,147.41889761121772,{},True,950002,40,False,64.80084695621213,129.44327813577203,0.2822145843859479,264.4255727105554,0.568826529942448,458.66969780253964,0.986680259085075,540,0.6480836236933798,275.8885307445365,0.4993270524899058,383.0490213985125
1.0000000000000002,464.86153298319107,464.8615329831906,0.021952141343499022,14.94242285463723,SRC_SINKSIDE,+y,LAW_16_L40_S950002,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1803.6848847693145,0.08780856537399631,40.81882430881063,LAW_16,False,4.547473508864641e-13,4.551914400963142e-15,False,320,0,320,1859.4461319327668,5.8107691622898825,1859.446131932767,1859.4461319327668,{},True,950002,40,False,60.60124809538758,38.1674947116127,0.08182688144117978,367.673263039806,0.7909307115181343,466.44200584680624,1.0033998787842762,628,0.09407665505226481,357.62002148535623,0.9140127388535032,439.54207392201994
,465.13377953558415,465.1337795355841,,0.0,SHAM,-y,LAW_16_L40_S950003,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.814172244194801,0.0,0.0,{},True,950003,40,False,66.6105842446105,0.0,0.0,393.73082580474835,0.8464894254678116,460.3414100493587,0.9896967932730871,611,0.055267702936096716,384.9724518665782,0.9476268412438625,444.8751736331925
0.08561343285128055,465.13377953558415,465.1337795355841,0.9483481698233712,6.3912129001921105,PARENT,-y,LAW_16_L40_S950003,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,1.8362417603777725,0.3247653694272335,151.05934374395935,LAW_16,False,4.547473508864641e-13,1.4432899320127035e-14,False,320,0,320,1860.535118142345,5.814172244194801,159.28679840452898,159.28679840452898,{},True,950003,40,False,62.09783801832462,137.03491461988514,0.29962352107431883,258.224247000997,0.5551612425543953,457.3569996392069,0.983280552308753,535,0.6528497409326425,268.88759269469955,0.4932975871313673,383.0173823146639
1.0,465.13377953558415,465.1337795355841,0.018656053332961123,14.721319801041513,SRC_SINKSIDE,-y,LAW_16_L40_S950003,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1811.1035559493853,0.07462421333184484,34.71024239191071,LAW_16,False,3.410605131648481e-13,3.885780586188048e-15,False,320,0,320,1860.535118142345,5.814172244194801,1860.535118142345,1860.535118142345,{},True,950003,40,False,58.48379777013881,33.123089458097034,0.07163438042706216,370.7840661188489,0.7971557483721364,462.3909533470849,0.9941031455697804,616,0.06390328151986183,363.14395402630254,0.939935064935065,444.06487289612585
,470.900107858639,470.9001078586392,,0.0,SHAM,+x,LAW_16_L40_S950004,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.886251348232991,0.0,0.0,{},True,950004,40,False,66.22540454349888,0.0,0.0,399.5912396275201,0.8485690127458512,465.81664417101894,0.9892047939620641,614,0.05679862306368331,390.42908235520764,0.9462540716612378,449.7970705872627
0.07743317152548632,470.900107858639,470.9001078586392,0.9607491369431931,5.3385394236190225,PARENT,+x,LAW_16_L40_S950004,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.38632280117992435,0.2975754108555397,140.1282930679525,LAW_16,False,4.547473508864641e-13,1.1657341758564144e-14,False,320,0,320,1883.6004314345494,5.886251348232991,145.8531552927515,145.8531552927515,{},True,950004,40,False,62.58709035918306,128.37267015157107,0.2778304615975855,271.0942180681261,0.5756936843800995,462.0539785788799,0.9812144250295758,545,0.6333907056798623,282.92595821860135,0.5073627844712182,389.2230773851736
1.0,470.900107858639,470.9001078586392,0.018969695907675582,17.429033705106647,SRC_SINKSIDE,+x,LAW_16_L40_S950004,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1830.4400703335693,0.07587878363070202,35.73132739587993,LAW_16,False,2.2737367544323206e-13,3.885780586188048e-15,False,320,0,320,1883.6004314345494,5.886251348232991,1883.6004314345494,1883.6004314345494,{},True,950004,40,False,56.504300880564465,35.083116502952365,0.07481089655445215,377.36988855408316,0.8013799153075731,468.9573059376,0.9958742801528038,618,0.06712564543889846,369.7275579986248,0.9369951534733441,450.67489470474817
,466.69939351343646,466.69939351343686,,0.0,SHAM,-x,LAW_16_L40_S950005,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.833742418917961,0.0,0.0,{},True,950005,40,False,67.84497302046569,0.0,0.0,396.4609590307416,0.8494996234001477,464.30593205120704,0.9948715136649071,618,0.06529209621993128,386.5635319102381,0.938610662358643,446.8481687825728
0.08015020112711863,466.69939351343646,466.69939351343686,0.963169520277361,4.881580898301188,PARENT,-x,LAW_16_L40_S950005,"{""PLANNED"": 10, ""SOURCE"": 310, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.6291502035299955,0.3087929230789656,144.1134699221946,LAW_16,False,3.410605131648481e-13,9.43689570931383e-15,False,320,0,320,1866.7975740537609,5.833742418917961,149.62420102402606,149.62420102402606,{},True,950005,40,False,64.22295970945443,130.78676553152542,0.2855309212399343,263.0379179479837,0.5636131557141412,458.0476431889634,0.9814618350811626,539,0.6580756013745704,275.34089902413655,0.49069148936170215,383.27186256872045
1.0,466.69939351343646,466.69939351343686,0.021166378874478725,16.384409638580884,SRC_SINKSIDE,-x,LAW_16_L40_S950005,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1810.8998196807875,0.08466551549791551,39.51334473437966,LAW_16,False,2.2737367544323206e-13,3.6637359812630166e-15,False,320,0,320,1866.7975740537609,5.833742418917961,1866.7975740537609,1866.7975740537609,{},True,950005,40,False,58.72678132685824,38.20151937440945,0.08188768171564637,369.5828835701785,0.7919077862687175,466.5111842714463,0.999596722762861,625,0.08419243986254296,361.35685544114364,0.9219745222929936,444.74463133984847
,466.57867223206,466.57867223205983,,0.0,SHAM,+y,LAW_16_L40_S950006,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.832233402900748,0.0,0.0,{},True,950006,40,False,67.05889126802737,0.0,0.0,396.16562977447586,0.8490864528360543,463.22452104250317,0.9928111776444671,614,0.06044905008635579,386.508875885116,0.9429967426710097,446.3054247189824
0.0844520258839365,466.57867223206,466.57867223205983,0.9516242421566997,6.128765877606011,PARENT,+y,LAW_16_L40_S950006,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,1.4959335483200202,0.32146638052159754,149.98935699101307,LAW_16,False,4.547473508864641e-13,1.0880185641326534e-14,False,320,0,320,1866.3146889282468,5.832233402900748,157.61405641693918,157.6140564169392,{},True,950006,40,False,64.58488426261465,136.7587247177121,0.2953022108224858,261.7708537824376,0.5610433338715531,463.11446276276445,0.9925752939954949,546,0.6614853195164075,272.15675705197975,0.4920424403183024,383.47510395945375
1.0,466.57867223206,466.57867223205983,0.019454791998676467,15.164369254286788,SRC_SINKSIDE,+y,LAW_16_L40_S950006,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1814.84155559678,0.07781916799470617,36.30876407717361,LAW_16,False,2.2737367544323206e-13,3.774758283725532e-15,False,320,0,320,1866.3146889282468,5.832233402900748,1866.3146889282468,1866.3146889282468,{},True,950006,40,False,57.70576022587075,33.86332259993257,0.07311325694735442,371.59346817799155,0.7964218904398911,463.16255100379453,0.9926783596602842,614,0.06044905008635579,364.08902351892374,0.9429967426710097,445.86855709699364
,462.27374648034845,462.27374648034845,,0.0,SHAM,-y,LAW_16_L40_S950007,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.778421831004356,0.0,0.0,{},True,950007,40,False,68.6477294951727,0.0,0.0,391.9443569173406,0.8478620295907339,460.59208641251325,0.9963621986309217,616,0.06551724137931035,382.178835886912,0.9384116693679092,443.217416298545
0.08515880133441849,462.27374648034845,462.27374648034845,0.9530312863646743,6.091607151125679,PARENT,-y,LAW_16_L40_S950007,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,1.3044017779449741,0.3246360079240595,150.07070362547907,LAW_16,False,3.410605131648481e-13,9.880984919163893e-15,False,320,0,320,1849.0949859214002,5.778421831004356,157.46671255454987,157.46671255454987,{},True,950007,40,False,65.13230336269143,137.62057219328483,0.3005851494422303,255.08934468895384,0.5518144749321122,457.8422202449301,0.9904136320326234,539,0.6603448275862069,267.09016344020506,0.49001331557922767,382.35583567075224
1.0,462.27374648034845,462.27374648034845,0.02144042270699847,16.64188709776172,SRC_SINKSIDE,-y,LAW_16_L40_S950007,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1792.807720700086,0.08576169082799419,39.64537812354621,LAW_16,False,2.2737367544323206e-13,3.6637359812630166e-15,False,320,0,320,1849.0949859214002,5.778421831004356,1849.0949859214002,1849.0949859214002,{},True,950007,40,False,58.862647885349425,37.87147078047931,0.08186000399132198,365.9029315900456,0.7915286870084032,462.6370502558744,1.0007859061395807,619,0.0706896551724138,358.14794695703597,0.9338709677419355,443.7764581449687
,459.783841597217,459.783841597217,,0.0,SHAM,+x,LAW_16_L40_S950008,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_16,False,0.0,0.0,False,0,0,0,0.0,5.747298019965212,0.0,0.0,{},True,950008,40,False,68.18530889221402,0.0,0.0,389.3348847062189,0.8467780932747234,457.5201935984328,0.9950767125897233,612,0.06412478336221837,379.6625754445255,0.9396411092985318,440.3060088553627
0.08504854247388097,459.783841597217,459.783841597217,0.9542634180550192,5.609665881322672,PARENT,+x,LAW_16_L40_S950008,"{""PLANNED"": 11, ""SOURCE"": 309, ""SINK"": 0, ""OTHER"": 0}",,NONE,1.544257364406208,0.32463485136689324,149.26185907781172,LAW_16,False,5.684341886080801e-13,1.1546319456101628e-14,False,320,0,320,1839.135366388872,5.747298019965212,156.4157823235406,156.41578232354055,{},True,950008,40,False,64.05361220330232,135.97753509252016,0.29965375647106124,253.75103349139582,0.5518920208459359,453.7821807872181,0.9869467774483982,535,0.6655112651646448,264.71863362794625,0.48663101604278075,379.1820527015464
1.0000000000000002,459.783841597217,459.783841597217,0.01892556229824492,16.40552453914402,SRC_SINKSIDE,+x,LAW_16_L40_S950008,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,1787.923170898226,0.07570224919297984,34.80667095149809,LAW_16,False,4.547473508864641e-13,3.4416913763379853e-15,False,320,0,320,1839.135366388872,5.747298019965212,1839.1353663888722,1839.135366388872,{},True,950008,40,False,58.15121439447213,34.37802674093458,0.07503786542691442,365.61314531638016,0.7951848504425414,458.1423864517866,0.9964299416444731,612,0.06759098786828423,358.42488173915655,0.9364820846905537,440.27689839988636
,159.92996312606007,159.92996312605993,,0.0,SHAM,+x,LAW_29_L24_S950000,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_29,False,0.0,0.0,False,0,0,0,0.0,1.999124539075749,0.0,0.0,{},True,950000,24,False,30.86595812629847,0.0,0.0,78.749095961026,0.4923973870922133,109.61505408732444,0.6853941059245021,219,0.06132075471698113,76.73398489658948,0.9414414414414415,106.41006278571663
0.13455134948780892,159.92996312606007,159.92996312605993,0.8243170323831626,4.000273658603536,PARENT,+x,LAW_29_L24_S950000,"{""PLANNED"": 17, ""SOURCE"": 40, ""SINK"": 32, ""OTHER"": 0}",2960,TRACK_LOST_OR_DISSOLVED,11.121667548246489,0.4436518764517621,70.9532282417376,LAW_29,True,8.526512829121202e-14,3.9968028886505635e-15,False,89,231,320,639.7198525042403,1.999124539075749,86.07516944858762,86.07516944858763,"{""NO_SINK_CAPACITY"": 79, ""NO_TRACK"": 152}",False,950000,24,False,,,,,,,,,,,,
1.0,159.92996312606007,159.92996312605993,0.044447844062533215,12.578275632009145,SRC_SINKSIDE,+x,LAW_29_L24_S950000,"{""PLANNED"": 320, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",6112,TRACK_LOST_OR_DISSOLVED,598.7074086244156,0.17779137625013303,28.434168247815222,LAW_29,True,1.4210854715202004e-13,2.220446049250313e-15,False,320,0,320,639.7198525042403,1.999124539075749,639.7198525042403,639.7198525042403,{},False,950000,24,False,,,,,,,,,,,,
,158.92905491980017,158.92905491980017,,0.0,SHAM,-x,LAW_29_L24_S950001,"{""PLANNED"": 0, ""SOURCE"": 0, ""SINK"": 0, ""OTHER"": 0}",,NONE,0.0,0.0,0.0,LAW_29,False,0.0,0.0,False,0,0,0,0.0,1.986613186497502,0.0,0.0,{},True,950001,24,False,28.317639938616207,0.0,0.0,74.1928886375585,0.46683023865584683,102.51052857617476,0.6450081052070957,206,0.08837209302325581,76.6914948123861,0.9136363636363637,106.46700098366411
0.12853203909293132,158.92905491980017,158.92905491980017,0.8468067579780324,3.5495930823794097,PARENT,-x,LAW_29_L24_S950001,"{""PLANNED"": 19, ""SOURCE"": 24, ""SINK"": 38, ""OTHER"": 0}",4000,TRACK_LOST_OR_DISSOLVED,8.967811710269896,0.4353671972823621,69.192497207168,LAW_29,True,1.1368683772161603e-13,4.884981308350689e-15,False,81,239,320,635.7162196791986,1.986613186497502,81.70990199981726,81.70990199981728,"{""NO_SINK_CAPACITY"": 152, ""NO_TRACK"": 87}",False,950001,24,False,,,,,,,,,,,,
