A_over_M256,A_over_T,DIRECT_SOURCE_REPLACEMENT_80,EXCESS_INCUMBENT_EGRESS,FORCED_COMPONENT_TURNOVER_80,F_over_M256,F_over_T,I_over_I0,I_over_T,MATCHED_FRESH_REPLACEMENT,T_over_M256,arm,block,coast_gate,core_over_I0,first_cross_source,first_cross_turnover,first_failure_time,first_failure_type,ledger_ok,lineage_ok,loss,mass_gate,merger,planned_sink,planned_source,reacquisition,realized_sink,realized_source,scaffold_cells,scaffold_mass_over_I0,sham_I_matched,size,split,terminal_time
0.1306072829723035,0.35090833349876593,False,0.4555356603224971,False,0.0,0.0,0.24159044077529415,0.6490916665012341,0.0,0.3721977237475975,SINK_ONLY_Q800,L24_S990000,False,0.16123887188880182,,,,NONE,True,True,False,False,False,1343.5995205608335,0.0,False,72.4722970476695,0.0,39.0,0.1188455084261275,117.08228690068118,24,False,12544.0
,,False,,False,,,,,,,SOURCE_ONLY_Q800,L24_S990000,False,,,,8784,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,0.0,1116.8671014661952,False,0.0,97.3490843029232,,,117.08228690068118,24,False,12544.0
0.17371494402463633,0.1782885999562868,False,0.2881735305924325,False,0.29882252908744644,0.3066900815328927,0.5018094232527344,0.5150213185108216,0.2881735305924325,0.9743468963648163,DIRECT_Q200_UNIFORM,L24_S990001,True,0.3384307212429984,,,,NONE,True,True,False,True,False,329.6256311802424,329.6256311802424,False,61.06432425758518,61.06432425758518,89.0,0.35917796337556673,130.19931489142246,24,False,4864.0
0.18834869700722848,0.19327325441028287,False,0.35101358585458453,False,0.387881562634373,0.3980230982602133,0.3982899738067348,0.40870364732950426,0.35101358585458453,0.9745202334483359,DIRECT_Q400_UNIFORM,L24_S990001,True,0.25348005252022066,,,,NONE,True,True,False,True,False,659.251262360485,659.251262360485,False,104.44252898559137,104.44252898559137,60.0,0.2487917951654602,123.49482939948216,24,False,7424.0
0.23235214236115986,0.23259434448022132,False,0.3234383765007356,False,0.39843208232091465,0.39884740491557436,0.3681744683179525,0.36855825060420455,0.3234383765007356,0.9989586930000268,DIRECT_Q800_UNIFORM,L24_S990001,True,0.22753726348287165,,,,NONE,True,True,False,True,False,1318.5025247209703,1318.5025247209703,False,121.14502244248352,121.14502244248352,44.0,0.1529855634391498,113.98666025286133,24,False,12544.0
0.19587070755820368,0.20007133910134106,False,0.3126337597753297,False,0.34646382390078967,0.35389406645914256,0.4366697998859896,0.4460345944395168,0.3126337597753297,0.9790043313449825,DIRECT_Q400_BURST,L24_S990001,True,0.2917995940434037,,,,NONE,True,True,False,True,False,659.251262360485,659.251262360485,False,76.28656008620906,76.28656008620906,62.0,0.23759759473580547,123.49482939948216,24,False,7424.0
0.1283129691665889,0.35557966092826393,False,0.4590700529115993,False,0.0,0.0,0.2325427919070888,0.6444203390717365,0.0,0.3608557610736776,SINK_ONLY_Q800,L24_S990001,False,0.15570394099282653,,,,NONE,True,True,False,False,False,1318.5025247209703,0.0,False,71.62413351368174,0.0,35.0,0.10888942993173607,113.98666025286133,24,False,12544.0
,,False,,False,,,,,,,SOURCE_ONLY_Q800,L24_S990001,False,,,,9344,TRACK_LOST_OR_DISSOLVED,True,False,True,False,False,0.0,1168.1108304949846,False,0.0,102.54894000008689,,,113.98666025286133,24,False,12544.0
0.18935174876612584,0.18727074125590867,False,0.2877047220773242,False,0.31475455704433275,0.3112953516165901,0.5070059880602287,0.5014339071275008,0.2877047220773242,1.0111122938706878,DIRECT_Q200_UNIFORM,L24_S990002,True,0.3451537333099582,,,,NONE,True,True,False,True,False,330.6554111002277,330.6554111002277,False,64.61314605106399,64.61314605106399,88.0,0.35666763165941157,131.38769828314352,24,False,4864.0
0.20865522590271535,0.2032744865304575,False,0.33353557207634077,False,0.4009252815955041,0.39058633878359333,0.4168898059390342,0.4061391746859499,0.33353557207634077,1.0264703134372528,DIRECT_Q400_UNIFORM,L24_S990002,True,0.26998600889175434,,,,NONE,True,True,False,True,False,661.3108222004561,661.3108222004561,False,106.36756312119839,106.36756312119839,65.0,0.2616646797384805,124.06610593385906,24,False,7424.0
