law_index,seed,snapshot_cadence,tracks,mean_track_observations,median_track_observations,mean_lifetime_steps,median_lifetime_steps,complex_tracks,birth_events,disappearance_events,continuity_events,split_events,merge_events,ambiguity_events
262,2003,60,31,1.2580645161290323,1.0,15.483870967741936,0.0,0,31,28,8,0,0,0
263,2001,10,19,15.157894736842104,5.0,141.57894736842104,40.0,2,19,15,269,0,1,0
263,2001,30,11,9.181818181818182,4.0,245.45454545454547,90.0,2,11,7,90,0,1,0
263,2001,60,15,3.466666666666667,2.0,148.0,60.0,0,15,11,37,0,0,0
263,2002,10,17,10.411764705882353,2.0,94.11764705882354,10.0,2,17,15,160,1,0,0
263,2002,30,13,5.0,2.0,120.0,30.0,2,13,11,52,1,0,0
263,2002,60,14,2.2857142857142856,1.0,77.14285714285714,0.0,2,14,12,18,1,0,0
263,2003,10,10,28.3,34.5,273.0,335.0,6,10,8,273,1,3,0
263,2003,30,7,14.0,15.0,390.0,420.0,2,7,5,91,0,1,0
263,2003,60,9,5.444444444444445,6.0,266.6666666666667,300.0,0,9,7,40,0,0,0
264,2001,10,21,9.333333333333334,2.0,83.33333333333333,10.0,8,21,20,175,4,2,0
264,2001,30,19,3.526315789473684,2.0,75.78947368421052,30.0,4,19,18,48,1,1,0
264,2001,60,13,2.6923076923076925,2.0,101.53846153846153,60.0,0,13,12,22,0,0,0
264,2002,10,20,15.3,6.0,143.0,50.0,6,20,17,286,2,3,0
264,2002,30,23,4.434782608695652,2.0,103.04347826086956,30.0,3,23,20,79,2,0,1
264,2002,60,21,2.4761904761904763,1.0,88.57142857142857,0.0,3,21,18,31,2,0,1
264,2003,10,16,11.5625,3.5,105.625,25.0,6,16,14,169,3,4,0
264,2003,30,19,3.263157894736842,1.0,67.89473684210526,0.0,0,19,17,43,0,0,0
264,2003,60,15,2.1333333333333333,1.0,68.0,0.0,0,15,13,17,0,0,0
265,2001,10,24,17.708333333333332,3.5,167.08333333333334,25.0,13,24,17,401,6,6,0
265,2001,30,21,6.809523809523809,2.0,174.28571428571428,30.0,7,21,14,122,3,2,0
265,2001,60,14,5.285714285714286,5.5,257.14285714285717,270.0,3,14,7,60,1,1,0
265,2002,10,25,19.08,6.0,180.8,50.0,17,25,17,452,8,9,2
265,2002,30,20,8.15,4.5,214.5,105.0,10,20,12,143,2,4,2
265,2002,60,16,5.1875,4.0,251.25,180.0,7,16,8,67,1,2,1
265,2003,10,18,28.055555555555557,25.0,270.55555555555554,240.0,13,18,10,487,5,7,0
265,2003,30,12,14.416666666666666,19.0,402.5,540.0,8,12,4,161,1,4,0
265,2003,60,12,7.416666666666667,9.5,385.0,510.0,5,12,4,77,1,2,0
266,2001,10,13,20.23076923076923,3.0,192.30769230769232,20.0,11,13,10,250,6,6,0
266,2001,30,10,9.0,4.0,240.0,90.0,5,10,7,80,1,3,1
266,2001,60,8,5.875,5.5,292.5,270.0,2,8,5,39,0,1,0
266,2002,10,15,17.8,4.0,168.0,30.0,6,15,11,252,0,4,0
266,2002,30,14,6.571428571428571,2.0,167.14285714285714,30.0,4,14,10,78,0,2,0
266,2002,60,14,3.642857142857143,1.0,158.57142857142858,0.0,3,14,10,37,0,2,0
266,2003,10,17,21.0,11.0,200.0,100.0,8,17,12,340,3,5,0
266,2003,30,12,10.083333333333334,9.5,272.5,255.0,5,12,7,109,1,3,0
266,2003,60,13,4.769230769230769,3.0,226.15384615384616,120.0,4,13,8,49,0,2,0
267,2001,10,47,5.787234042553192,2.0,47.87234042553192,10.0,17,47,43,225,5,6,0
267,2001,30,26,3.6153846153846154,2.0,78.46153846153847,30.0,9,26,22,68,4,2,0
267,2001,60,20,2.5,1.5,90.0,30.0,4,20,16,30,0,2,0
267,2002,10,29,9.413793103448276,3.0,84.13793103448276,20.0,14,29,26,244,4,8,0
267,2002,30,20,4.85,2.0,115.5,30.0,8,20,17,77,1,4,0
267,2002,60,17,2.8823529411764706,1.0,112.94117647058823,0.0,2,17,14,32,0,1,0
267,2003,10,60,4.683333333333334,2.0,36.833333333333336,10.0,13,60,55,221,6,2,0
267,2003,30,42,2.357142857142857,1.0,40.714285714285715,0.0,10,42,37,57,2,3,1
267,2003,60,26,1.8461538461538463,1.0,50.76923076923077,0.0,2,26,21,22,0,1,0
268,2001,10,123,2.569105691056911,2.0,15.691056910569106,10.0,24,123,119,193,8,5,0
268,2001,30,71,1.4647887323943662,1.0,13.943661971830986,0.0,5,71,67,33,1,2,0
268,2001,60,36,1.4722222222222223,1.0,28.333333333333332,0.0,2,36,32,17,1,0,0
268,2002,10,130,2.2615384615384615,2.0,12.615384615384615,10.0,27,130,123,164,11,4,1
268,2002,30,71,1.4366197183098592,1.0,13.098591549295774,0.0,4,71,64,31,0,2,0
268,2002,60,41,1.3170731707317074,1.0,19.024390243902438,0.0,4,41,34,13,0,2,0
268,2003,10,116,2.4310344827586206,2.0,14.310344827586206,10.0,17,116,111,166,3,6,0
268,2003,30,61,1.4918032786885247,1.0,14.754098360655737,0.0,4,61,56,30,2,0,0
268,2003,60,37,1.3243243243243243,1.0,19.45945945945946,0.0,0,37,32,12,0,0,0
269,2001,10,56,5.053571428571429,2.0,40.535714285714285,10.0,27,56,51,227,9,13,1
269,2001,30,47,2.0851063829787235,1.0,32.5531914893617,0.0,9,47,42,51,1,4,0
269,2001,60,35,1.6,1.0,36.0,0.0,0,35,30,21,0,0,0
269,2002,10,85,3.5058823529411764,2.0,25.058823529411764,10.0,27,85,78,213,8,10,0
269,2002,30,66,1.5909090909090908,1.0,17.727272727272727,0.0,6,66,59,39,1,2,0
269,2002,60,39,1.358974358974359,1.0,21.53846153846154,0.0,2,39,32,14,1,0,0
269,2003,10,94,3.404255319148936,2.0,24.04255319148936,10.0,16,94,90,226,2,7,1
269,2003,30,63,1.6349206349206349,1.0,19.047619047619047,0.0,0,63,59,40,0,0,0
269,2003,60,40,1.35,1.0,21.0,0.0,0,40,36,14,0,0,0
270,2001,10,100,3.12,2.0,21.2,10.0,25,100,94,212,8,9,0
270,2001,30,70,1.5714285714285714,1.0,17.142857142857142,0.0,7,70,64,40,2,0,2
270,2001,60,45,1.2666666666666666,1.0,16.0,0.0,2,45,39,12,0,1,0
270,2002,10,102,2.911764705882353,2.0,19.11764705882353,10.0,24,102,96,195,10,4,0
270,2002,30,61,1.6229508196721312,1.0,18.688524590163933,0.0,6,61,55,38,2,1,0
270,2002,60,39,1.3333333333333333,1.0,20.0,0.0,2,39,33,13,0,1,0
270,2003,10,111,2.6216216216216215,2.0,16.216216216216218,10.0,14,111,104,180,3,4,1
270,2003,30,67,1.4776119402985075,1.0,14.328358208955224,0.0,2,67,60,32,1,0,0
270,2003,60,43,1.2790697674418605,1.0,16.74418604651163,0.0,0,43,36,12,0,0,0
271,2001,10,45,7.044444444444444,5.0,60.44444444444444,40.0,25,45,40,272,10,9,0
271,2001,30,39,2.769230769230769,2.0,53.07692307692308,30.0,9,39,34,69,2,2,1
271,2001,60,29,1.9310344827586208,1.0,55.86206896551724,0.0,2,29,24,27,0,1,0
271,2002,10,34,12.705882352941176,5.0,117.05882352941177,40.0,27,34,28,398,15,11,0
271,2002,30,24,6.125,3.0,153.75,60.0,13,24,18,123,6,3,1
271,2002,60,21,3.4761904761904763,2.0,148.57142857142858,60.0,6,21,15,52,2,2,1
271,2003,10,47,7.297872340425532,4.0,62.97872340425532,30.0,23,47,40,296,7,12,1
271,2003,30,31,3.6774193548387095,2.0,80.3225806451613,30.0,8,31,24,83,3,1,0
271,2003,60,25,2.52,1.0,91.2,0.0,4,25,18,38,0,2,0
272,2001,10,25,8.88,5.0,78.8,40.0,12,25,22,197,5,4,0
272,2001,30,20,3.8,2.0,84.0,30.0,5,20,17,56,2,2,0
272,2001,60,16,2.5,2.0,90.0,60.0,4,16,13,24,1,1,0
272,2002,10,21,13.285714285714286,6.0,122.85714285714286,50.0,7,21,18,258,4,3,0
272,2002,30,22,4.318181818181818,2.5,99.54545454545455,45.0,8,22,19,73,5,3,0
272,2002,60,15,3.2,3.0,132.0,120.0,2,15,12,33,0,1,0
272,2003,10,20,9.85,3.0,88.5,20.0,4,20,18,177,1,1,0
272,2003,30,14,4.714285714285714,2.0,111.42857142857143,30.0,0,14,12,52,0,0,0
272,2003,60,10,3.4,2.5,144.0,90.0,0,10,8,24,0,0,0
273,2001,10,24,9.75,2.0,87.5,10.0,9,24,22,210,4,4,0
273,2001,30,16,5.0,2.0,120.0,30.0,2,16,14,64,0,1,0
273,2001,60,11,3.5454545454545454,1.0,152.72727272727272,0.0,0,11,9,28,0,0,0
273,2002,10,19,14.368421052631579,2.0,133.68421052631578,10.0,8,19,17,254,4,4,0
273,2002,30,12,7.666666666666667,2.5,200.0,45.0,7,12,10,80,1,3,0
273,2002,60,15,3.2,2.0,132.0,60.0,2,15,13,33,0,1,0
273,2003,10,17,14.529411764705882,5.0,135.2941176470588,40.0,10,17,14,230,2,3,0
273,2003,30,16,5.25,2.0,127.5,30.0,4,16,13,68,1,1,0
273,2003,60,15,3.0,2.0,120.0,60.0,2,15,12,30,1,0,0
274,2001,10,27,6.37037037037037,2.0,53.7037037037037,10.0,9,27,25,145,4,3,1
274,2001,30,16,3.6875,1.0,80.625,0.0,5,16,14,43,1,3,0
274,2001,60,8,3.875,1.5,172.5,30.0,3,8,6,23,0,1,1
274,2002,10,27,6.2592592592592595,2.0,52.592592592592595,10.0,4,27,25,142,2,1,0
274,2002,30,14,4.071428571428571,1.0,92.14285714285714,0.0,0,14,12,43,0,0,0
274,2002,60,9,3.4444444444444446,1.0,146.66666666666666,0.0,0,9,7,22,0,0,0
274,2003,10,33,6.424242424242424,2.0,54.24242424242424,10.0,11,33,32,179,4,7,0
274,2003,30,17,4.352941176470588,1.0,100.58823529411765,0.0,7,17,16,57,0,6,0
274,2003,60,12,3.3333333333333335,1.5,140.0,30.0,5,12,11,28,0,4,0
275,2001,10,28,9.0,3.0,80.0,20.0,11,28,25,224,2,5,1
275,2001,30,27,3.259259259259259,2.0,67.77777777777777,30.0,4,27,24,61,0,0,2
275,2001,60,28,1.6071428571428572,1.0,36.42857142857143,0.0,2,28,25,17,0,1,0
275,2002,10,32,7.0625,2.0,60.625,10.0,12,32,29,194,0,7,1
275,2002,30,25,3.12,1.0,63.6,0.0,2,25,22,53,0,1,0
275,2002,60,18,2.3333333333333335,1.0,80.0,0.0,2,18,15,24,1,0,0
275,2003,10,42,6.166666666666667,2.0,51.666666666666664,10.0,9,42,38,217,2,4,0
275,2003,30,29,3.103448275862069,2.0,63.10344827586207,30.0,4,29,25,61,1,1,0
275,2003,60,25,1.88,1.0,52.8,0.0,7,25,21,22,1,2,0
276,2001,10,106,2.7169811320754715,2.0,17.169811320754718,10.0,22,106,99,182,5,7,1
276,2001,30,65,1.523076923076923,1.0,15.692307692307692,0.0,4,65,58,34,1,2,0
276,2001,60,45,1.2222222222222223,1.0,13.333333333333334,0.0,4,45,38,10,1,1,0
276,2002,10,103,2.737864077669903,2.0,17.37864077669903,10.0,23,103,100,179,5,7,1
276,2002,30,68,1.3970588235294117,1.0,11.911764705882353,0.0,2,68,65,27,0,1,0
276,2002,60,35,1.457142857142857,1.0,27.428571428571427,0.0,2,35,32,16,1,0,0
276,2003,10,107,2.7009345794392523,2.0,17.009345794392523,10.0,25,107,102,182,5,9,2
276,2003,30,65,1.523076923076923,1.0,15.692307692307692,0.0,7,65,60,34,3,1,0
276,2003,60,36,1.2777777777777777,1.0,16.666666666666668,0.0,0,36,31,10,0,0,0
277,2001,10,71,4.338028169014085,3.0,33.38028169014085,20.0,22,71,64,237,7,4,1
277,2001,30,50,2.1,1.0,33.0,0.0,4,50,43,55,1,0,1
277,2001,60,32,1.71875,1.0,43.125,0.0,0,32,25,23,0,0,0
277,2002,10,70,4.542857142857143,3.0,35.42857142857143,20.0,20,70,64,248,5,6,2
277,2002,30,49,2.0816326530612246,1.0,32.44897959183673,0.0,4,49,43,53,0,2,0
277,2002,60,38,1.4473684210526316,1.0,26.842105263157894,0.0,2,38,32,17,1,0,0
277,2003,10,74,4.364864864864865,3.0,33.648648648648646,20.0,29,74,69,249,11,10,1
277,2003,30,49,2.306122448979592,2.0,39.183673469387756,30.0,7,49,44,64,1,2,1
277,2003,60,38,1.4736842105263157,1.0,28.42105263157895,0.0,0,38,33,18,0,0,0
278,2001,10,69,4.72463768115942,3.0,37.2463768115942,20.0,24,69,64,257,12,3,0
278,2001,30,53,2.188679245283019,2.0,35.660377358490564,30.0,10,53,48,63,3,3,0
278,2001,60,34,1.9411764705882353,1.5,56.470588235294116,30.0,3,34,29,32,1,1,0
278,2002,10,65,4.753846153846154,2.0,37.53846153846154,10.0,28,65,62,244,8,13,2
278,2002,30,43,2.372093023255814,2.0,41.16279069767442,30.0,7,43,40,59,2,1,1
278,2002,60,35,1.4857142857142858,1.0,29.142857142857142,0.0,2,35,32,17,0,1,0
278,2003,10,77,4.116883116883117,2.0,31.16883116883117,10.0,37,77,71,240,12,14,2
278,2003,30,52,2.1153846153846154,1.5,33.46153846153846,15.0,14,52,46,58,2,4,1
278,2003,60,38,1.5263157894736843,1.0,31.57894736842105,0.0,0,38,32,20,0,0,0
279,2001,10,40,9.3,4.0,83.0,30.0,24,40,32,332,10,11,4
279,2001,30,38,3.3421052631578947,2.0,70.26315789473684,30.0,9,38,30,89,3,3,3
279,2001,60,34,2.0588235294117645,1.0,63.529411764705884,0.0,7,34,26,36,0,3,2
279,2002,10,48,6.166666666666667,3.0,51.666666666666664,20.0,25,48,43,248,11,8,3
279,2002,30,40,2.675,2.0,50.25,30.0,8,40,35,67,2,2,0
279,2002,60,34,1.588235294117647,1.0,35.294117647058826,0.0,0,34,29,20,0,0,0
279,2003,10,47,8.46808510638298,6.0,74.68085106382979,50.0,27,47,40,351,7,15,4
279,2003,30,44,3.0681818181818183,2.0,62.04545454545455,30.0,10,44,37,91,3,3,1
279,2003,60,42,1.619047619047619,1.0,37.142857142857146,0.0,4,42,35,26,1,1,1
280,2001,10,59,5.016949152542373,3.0,40.16949152542373,20.0,19,59,55,237,6,5,0
280,2001,30,42,2.4523809523809526,1.0,43.57142857142857,0.0,7,42,38,61,2,2,0
280,2001,60,30,1.9,1.0,54.0,0.0,5,30,26,27,1,2,0
280,2002,10,40,7.325,2.0,63.25,10.0,9,40,35,253,2,3,0
280,2002,30,30,3.433333333333333,1.0,73.0,0.0,5,30,25,73,2,1,0
280,2002,60,21,2.5238095238095237,1.0,91.42857142857143,0.0,2,21,16,32,0,1,0
280,2003,10,51,5.862745098039215,2.0,48.627450980392155,10.0,10,51,46,248,3,4,1
280,2003,30,33,3.242424242424242,1.0,67.27272727272727,0.0,9,33,28,74,2,4,1
280,2003,60,34,1.6764705882352942,1.0,40.588235294117645,0.0,9,34,29,23,2,2,2
281,2001,10,21,14.142857142857142,11.0,131.42857142857142,100.0,8,21,18,276,0,6,0
281,2001,30,17,5.882352941176471,6.0,146.47058823529412,150.0,5,17,14,83,0,3,1
281,2001,60,15,3.466666666666667,3.0,148.0,120.0,2,15,12,37,1,0,0
281,2002,10,23,12.608695652173912,4.0,116.08695652173913,30.0,15,23,21,267,5,9,1
281,2002,30,15,6.8,4.0,174.0,90.0,8,15,13,87,2,4,0
281,2002,60,16,3.375,2.0,142.5,60.0,9,16,14,38,2,2,1
281,2003,10,13,25.76923076923077,24.0,247.69230769230768,230.0,9,13,8,322,5,7,0
281,2003,30,12,9.333333333333334,8.5,250.0,225.0,6,12,7,100,0,3,0
281,2003,60,11,5.090909090909091,5.0,245.45454545454547,240.0,0,11,6,45,0,0,0
282,2001,10,12,18.416666666666668,11.0,174.16666666666666,100.0,7,12,10,209,2,5,0
282,2001,30,17,4.588235294117647,1.0,107.6470588235294,0.0,5,17,15,61,1,2,0
282,2001,60,14,3.0,1.5,120.0,30.0,4,14,12,28,0,2,0
282,2002,10,12,19.25,9.0,182.5,80.0,6,12,10,219,2,3,0
282,2002,30,24,3.2916666666666665,1.0,68.75,0.0,6,24,22,55,1,3,0
282,2002,60,19,2.1578947368421053,1.0,69.47368421052632,0.0,0,19,17,22,0,0,0
282,2003,10,10,30.6,29.0,296.0,280.0,8,10,7,296,1,5,0
282,2003,30,8,13.125,18.0,363.75,510.0,5,8,5,97,0,3,0
282,2003,60,9,6.0,7.0,300.0,360.0,4,9,6,45,0,2,0
283,2001,10,18,17.055555555555557,4.5,160.55555555555554,35.0,7,18,14,289,1,3,0
283,2001,30,18,5.777777777777778,2.5,143.33333333333334,45.0,4,18,14,86,0,2,0
283,2001,60,15,3.466666666666667,3.0,148.0,120.0,2,15,11,37,0,1,0
283,2002,10,24,15.291666666666666,5.5,142.91666666666666,45.0,14,24,20,343,4,8,3
283,2002,30,23,5.608695652173913,3.0,138.2608695652174,60.0,11,23,19,106,4,2,5
283,2002,60,23,2.869565217391304,1.0,112.17391304347827,0.0,5,23,19,43,0,2,1
283,2003,10,27,12.703703703703704,6.0,117.03703703703704,50.0,20,27,22,316,7,8,3
283,2003,30,18,6.5,5.5,165.0,135.0,9,18,13,99,2,3,3
283,2003,60,21,2.9047619047619047,2.0,114.28571428571429,60.0,4,21,16,40,2,2,0
284,2001,10,15,17.933333333333334,6.0,169.33333333333334,50.0,8,15,11,254,4,3,0
284,2001,30,11,8.363636363636363,4.0,220.9090909090909,90.0,5,11,7,81,1,1,1
284,2001,60,9,5.222222222222222,3.0,253.33333333333334,120.0,5,9,5,38,0,2,2
284,2002,10,19,14.789473684210526,7.0,137.89473684210526,60.0,8,19,16,262,0,6,1
284,2002,30,18,5.388888888888889,3.0,131.66666666666666,60.0,9,18,15,79,0,4,1
284,2002,60,16,3.0625,2.0,123.75,60.0,0,16,13,33,0,0,0
284,2003,10,22,10.227272727272727,5.0,92.27272727272727,40.0,9,22,19,203,1,4,1
284,2003,30,23,3.4782608695652173,1.0,74.34782608695652,0.0,5,23,20,57,1,3,0
284,2003,60,16,2.5625,1.5,93.75,30.0,5,16,13,25,0,2,1
285,2001,10,70,2.742857142857143,1.0,17.428571428571427,0.0,6,70,67,122,1,3,0
285,2001,30,38,1.8157894736842106,1.0,24.473684210526315,0.0,3,38,35,31,1,1,0
285,2001,60,24,1.5416666666666667,1.0,32.5,0.0,2,24,21,13,0,1,0
285,2002,10,29,7.482758620689655,2.0,64.82758620689656,10.0,3,29,27,188,0,2,0
285,2002,30,23,3.217391304347826,1.0,66.52173913043478,0.0,2,23,21,51,0,1,0
285,2002,60,23,1.608695652173913,1.0,36.52173913043478,0.0,2,23,21,14,0,1,0
285,2003,10,44,5.590909090909091,1.0,45.90909090909091,0.0,8,44,41,202,0,5,0
285,2003,30,35,2.4285714285714284,1.0,42.857142857142854,0.0,2,35,32,50,0,0,1
285,2003,60,26,1.6153846153846154,1.0,36.92307692307692,0.0,4,26,23,16,1,1,0
286,2001,10,12,17.416666666666668,3.5,164.16666666666666,25.0,7,12,11,197,1,5,0
286,2001,30,11,6.545454545454546,4.0,166.36363636363637,90.0,2,11,10,61,0,1,0
286,2001,60,11,3.4545454545454546,2.0,147.27272727272728,60.0,0,11,10,27,0,0,0
286,2002,10,19,10.421052631578947,4.0,94.21052631578948,30.0,9,19,18,179,1,8,0
286,2002,30,23,3.0,1.0,60.0,0.0,4,23,22,46,0,2,0
286,2002,60,21,1.7142857142857142,1.0,42.857142857142854,0.0,0,21,20,15,0,0,0
286,2003,10,16,14.375,5.0,133.75,40.0,6,16,14,214,1,4,0
286,2003,30,12,6.583333333333333,2.5,167.5,45.0,4,12,10,67,0,3,0
286,2003,60,15,2.7333333333333334,1.0,104.0,0.0,2,15,13,26,0,1,0
287,2001,10,6,48.666666666666664,60.5,476.6666666666667,595.0,2,6,2,286,0,1,0
287,2001,30,5,19.8,21.0,564.0,600.0,2,5,1,94,0,1,0
287,2001,60,5,10.2,11.0,552.0,600.0,2,5,1,46,0,1,0
287,2002,10,14,20.785714285714285,1.0,197.85714285714286,0.0,7,14,10,277,2,4,0
287,2002,30,7,14.142857142857142,20.0,394.2857142857143,570.0,4,7,3,92,0,2,0
287,2002,60,6,8.5,10.5,450.0,570.0,4,6,2,45,0,2,0
287,2003,10,10,37.6,61.0,366.0,600.0,4,10,4,366,1,2,0
287,2003,30,9,14.444444444444445,21.0,403.3333333333333,600.0,4,9,3,121,0,2,0
287,2003,60,9,7.666666666666667,11.0,400.0,600.0,0,9,3,60,0,0,0
288,2001,10,53,4.2075471698113205,2.0,32.075471698113205,10.0,12,53,49,170,6,4,0
288,2001,30,20,4.15,3.0,94.5,60.0,6,20,16,63,2,1,0
288,2001,60,19,2.263157894736842,2.0,75.78947368421052,60.0,4,19,15,24,1,1,0
288,2002,10,44,3.772727272727273,2.0,27.727272727272727,10.0,7,44,43,122,1,3,1
288,2002,30,20,2.7,1.0,51.0,0.0,4,20,19,34,0,2,0
288,2002,60,15,2.0,1.0,60.0,0.0,4,15,14,15,0,2,0
288,2003,10,61,3.1147540983606556,2.0,21.147540983606557,10.0,2,61,60,129,1,1,0
288,2003,30,25,2.48,1.0,44.4,0.0,0,25,24,37,0,0,0
288,2003,60,18,1.8333333333333333,1.0,50.0,0.0,0,18,17,15,0,0,0
289,2001,10,24,8.875,3.5,78.75,25.0,7,24,21,189,0,3,1
289,2001,30,20,3.65,1.5,79.5,15.0,0,20,17,53,0,0,0
289,2001,60,16,2.25,1.0,75.0,0.0,0,16,13,20,0,0,0
289,2002,10,36,6.527777777777778,3.0,55.27777777777778,20.0,13,36,32,199,4,3,0
289,2002,30,26,3.076923076923077,2.0,62.30769230769231,30.0,0,26,22,54,0,0,0
289,2002,60,23,1.8695652173913044,1.0,52.17391304347826,0.0,0,23,19,20,0,0,0
289,2003,10,33,7.818181818181818,4.0,68.18181818181819,30.0,11,33,29,225,1,6,0
289,2003,30,30,2.8333333333333335,1.0,55.0,0.0,2,30,26,55,0,1,0
289,2003,60,22,2.090909090909091,1.0,65.45454545454545,0.0,0,22,18,24,0,0,0
290,2001,10,44,4.7272727272727275,2.5,37.27272727272727,15.0,4,44,41,164,1,1,0
290,2001,30,25,2.84,2.0,55.2,30.0,0,25,22,46,0,0,0
290,2001,60,23,1.7826086956521738,1.0,46.95652173913044,0.0,2,23,20,18,0,1,0
290,2002,10,37,5.918918918918919,3.0,49.189189189189186,20.0,9,37,35,182,3,4,0
290,2002,30,26,2.8846153846153846,1.5,56.53846153846154,15.0,6,26,24,49,1,2,0
290,2002,60,14,2.857142857142857,2.0,111.42857142857143,60.0,2,14,12,26,1,0,0
290,2003,10,26,5.6923076923076925,3.0,46.92307692307692,20.0,2,26,25,122,0,1,0
290,2003,30,19,2.736842105263158,1.0,52.10526315789474,0.0,4,19,18,33,0,2,0
290,2003,60,16,1.625,1.0,37.5,0.0,0,16,15,10,0,0,0
291,2001,10,67,3.8059701492537314,2.0,28.059701492537314,10.0,18,67,64,188,2,9,0
291,2001,30,48,1.7708333333333333,1.0,23.125,0.0,4,48,45,37,1,1,0
291,2001,60,31,1.4193548387096775,1.0,25.161290322580644,0.0,2,31,28,13,0,1,0
291,2002,10,88,3.4431818181818183,2.0,24.431818181818183,10.0,25,88,85,215,4,10,0
291,2002,30,67,1.5970149253731343,1.0,17.91044776119403,0.0,7,67,64,40,2,3,0
291,2002,60,37,1.7027027027027026,1.0,42.16216216216216,0.0,6,37,34,26,1,2,0
291,2003,10,91,3.0549450549450547,2.0,20.54945054945055,10.0,23,91,86,187,6,9,1
291,2003,30,61,1.5573770491803278,1.0,16.721311475409838,0.0,4,61,56,34,0,2,0
291,2003,60,28,1.5714285714285714,1.0,34.285714285714285,0.0,2,28,23,16,0,1,0
292,2001,10,116,2.8793103448275863,2.0,18.79310344827586,10.0,29,116,111,218,5,9,2
292,2001,30,68,1.6323529411764706,1.0,18.970588235294116,0.0,4,68,63,43,0,1,1
292,2001,60,36,1.6388888888888888,1.0,38.333333333333336,0.0,6,36,31,23,0,3,0
292,2002,10,124,2.7338709677419355,2.0,17.338709677419356,10.0,32,124,119,215,9,7,2
292,2002,30,76,1.4736842105263157,1.0,14.210526315789474,0.0,10,76,71,36,1,4,0
292,2002,60,39,1.4871794871794872,1.0,29.23076923076923,0.0,6,39,34,19,0,3,0
292,2003,10,117,2.7606837606837606,2.0,17.60683760683761,10.0,24,117,112,206,6,9,0
292,2003,30,65,1.7384615384615385,1.0,22.153846153846153,0.0,11,65,60,48,2,2,2
292,2003,60,37,1.4864864864864864,1.0,29.18918918918919,0.0,2,37,32,18,1,0,0
293,2001,10,14,18.5,4.0,175.0,30.0,9,14,10,245,3,4,0
293,2001,30,12,7.416666666666667,1.5,192.5,15.0,4,12,8,77,0,2,0
293,2001,60,12,4.0,1.0,180.0,0.0,3,12,8,36,0,2,0
293,2002,10,19,11.894736842105264,4.0,108.94736842105263,30.0,6,19,16,207,2,3,2
293,2002,30,14,5.571428571428571,2.0,137.14285714285714,30.0,4,14,11,64,0,1,1
293,2002,60,13,3.230769230769231,2.0,133.84615384615384,60.0,2,13,10,29,0,1,0
293,2003,10,11,25.272727272727273,4.0,242.72727272727272,30.0,8,11,7,267,3,4,1
293,2003,30,8,11.75,14.5,322.5,405.0,2,8,4,86,0,1,0
293,2003,60,8,6.125,7.5,307.5,390.0,2,8,4,41,0,1,0
294,2001,10,11,26.181818181818183,14.0,251.8181818181818,130.0,4,11,7,277,1,1,0
294,2001,30,8,12.25,14.5,337.5,405.0,2,8,4,90,0,1,0
294,2001,60,7,7.285714285714286,10.0,377.14285714285717,540.0,2,7,3,44,0,1,0
294,2002,10,11,22.818181818181817,5.0,218.1818181818182,40.0,2,11,7,240,0,1,0
294,2002,30,9,9.777777777777779,3.0,263.3333333333333,60.0,2,9,5,79,0,1,0
294,2002,60,7,6.428571428571429,10.0,325.7142857142857,540.0,2,7,3,38,0,1,0
294,2003,10,8,24.5,4.5,235.0,35.0,3,8,5,188,0,2,0
294,2003,30,7,9.571428571428571,2.0,257.14285714285717,30.0,2,7,4,60,0,1,0
294,2003,60,6,5.833333333333333,5.5,290.0,270.0,0,6,3,29,0,0,0
295,2001,10,31,8.03225806451613,2.0,70.3225806451613,10.0,12,31,27,218,1,6,1
295,2001,30,24,3.625,1.0,78.75,0.0,3,24,20,63,0,1,2
295,2001,60,17,2.588235294117647,1.0,95.29411764705883,0.0,0,17,13,27,0,0,0
295,2002,10,74,2.2027027027027026,1.0,12.027027027027026,0.0,8,74,72,89,0,4,0
295,2002,30,33,1.6666666666666667,1.0,20.0,0.0,0,33,31,22,0,0,0
295,2002,60,22,1.3636363636363635,1.0,21.818181818181817,0.0,0,22,20,8,0,0,0
295,2003,10,37,4.972972972972973,1.0,39.729729729729726,0.0,9,37,35,147,2,4,0
295,2003,30,27,2.3333333333333335,1.0,40.0,0.0,0,27,25,36,0,0,0
295,2003,60,21,1.5714285714285714,1.0,34.285714285714285,0.0,0,21,19,12,0,0,0
296,2001,10,105,2.761904761904762,2.0,17.61904761904762,10.0,25,105,100,185,3,9,1
296,2001,30,70,1.4,1.0,12.0,0.0,2,70,65,28,1,0,0
296,2001,60,41,1.2439024390243902,1.0,14.634146341463415,0.0,0,41,36,10,0,0,0
296,2002,10,127,2.4803149606299213,2.0,14.803149606299213,10.0,20,127,125,188,5,7,0
296,2002,30,69,1.536231884057971,1.0,16.08695652173913,0.0,4,69,67,37,2,0,0
296,2002,60,39,1.435897435897436,1.0,26.153846153846153,0.0,2,39,37,17,0,1,0
296,2003,10,123,2.8292682926829267,2.0,18.29268292682927,10.0,36,123,117,225,10,12,2
296,2003,30,74,1.6081081081081081,1.0,18.243243243243242,0.0,4,74,68,45,1,1,0
296,2003,60,41,1.5609756097560976,1.0,33.65853658536585,0.0,5,41,35,23,1,2,0
297,2001,10,55,3.4545454545454546,2.0,24.545454545454547,10.0,13,55,53,135,3,4,0
