L,M256,Q,arm,axis,coast_survival,directional_transit_mass,egress_gate_met,first_failure_time,first_failure_type,flux_deficit,fresh_at_first_checkpoint,fresh_fraction_1536,fresh_fraction_2048,gate,ingress_gate_met,initial_residual_1536,initial_residual_2048,joint_capture_success,lattice_balance_error,n_events,q_per_event,realized_sink_removal,realized_source_injection,seed,survival_1536,survival_2048,t0_sha256,t256_checkpoint_sha256,t256_status,total_system_balance_error,unique_fresh_ingress,unique_initial_egress
24,165.35459538784716,16.535459538784718,COUPLED_D1_SMOOTH_MID,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.228367631027774,False,0.7332265519337945,0.7382094475306505,False,0.20669324423480898,80,0.20669324423480898,16.535459538784746,0.0,960005,True,True,3a1256cbf716a5654ad3741fcfb941212ba12938c4e5edd89c0ef8aa7e175c26,0daae28657c7ddce534ba65c8c19a5e011d2369fe71d3d70c4ebf14312a427b0,T256_VALID_TRACK,2.842170943040401e-14,0.0,14.79754119642481
24,165.35459538784716,24.80318930817707,COUPLED_D1_PULSE_HIGH,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,19.84255144654166,False,0.6827332546259588,0.6708650777539658,False,1.2401594654088535,20,1.2401594654088535,24.803189308177075,0.0,960005,True,True,3a1256cbf716a5654ad3741fcfb941212ba12938c4e5edd89c0ef8aa7e175c26,0daae28657c7ddce534ba65c8c19a5e011d2369fe71d3d70c4ebf14312a427b0,T256_VALID_TRACK,5.684341886080802e-14,0.0,22.866746483854904
24,165.99221372617558,8.29961068630878,SHAM,+y,True,0.0,False,,NONE,8.29961068630879,0.0,0.0,0.0,6.639688549047024,False,0.893424464451063,0.8736216522840272,False,0.0,80,0.10374513357885976,0.0,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,0.0,0.0,0.0
24,165.99221372617558,8.29961068630878,COUPLED_D2_SMOOTH_LOW,+y,True,0.00019700572361198195,True,,NONE,0.0,5.93115566397783e-05,0.015864121039306064,0.01841399014744795,6.639688549047024,False,0.8364402590021808,0.8283706880750679,False,0.10374513357885976,80,0.10374513357885976,8.29961068630879,8.19586555272993,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,0.0,2.967982579328019,6.879185593373523
24,165.99221372617558,8.29961068630878,COUPLED_D1_SMOOTH_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.639688549047024,False,0.8191273240599972,0.8145525890193179,False,0.10374513357885976,80,0.10374513357885976,8.29961068630879,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,2.842170943040401e-14,0.0,6.884296201332745
24,165.99221372617558,8.29961068630878,COUPLED_D1_PULSE_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.639688549047024,False,0.8313385993167298,0.8126266496986154,False,0.414980534315439,20,0.414980534315439,8.29961068630878,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,8.526512829121202e-14,0.0,6.7372727092414495
24,165.99221372617558,8.29961068630878,COUPLED_D1_BURST_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.639688549047024,False,0.8447254409915861,0.8093039422395144,False,1.659922137261756,5,1.659922137261756,8.29961068630878,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,0.0,0.0,6.716223016025555
24,165.99221372617558,16.59922137261756,COUPLED_D1_PULSE_MID,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.279377098094049,False,0.772070522208832,0.7536734265495973,False,0.829961068630878,20,0.829961068630878,16.59922137261756,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,2.842170943040401e-14,0.0,14.430865600333831
24,165.99221372617558,16.59922137261756,COUPLED_D1_SMOOTH_MID,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.279377098094049,False,0.747872140831779,0.7481560242722417,False,0.2074902671577195,80,0.2074902671577195,16.59922137261758,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,2.842170943040401e-14,0.0,14.835268128162223
24,165.99221372617558,24.898832058926335,COUPLED_D1_PULSE_HIGH,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,19.919065647141068,False,0.70252715845892,0.6765667601888813,False,1.2449416029463167,20,1.2449416029463167,24.898832058926324,0.0,960006,True,True,088a8654be350748b558af9d3c3ee4c33c6e045423fb1c43998c63c379ccc2dc,6afa97dbc7e57b0ddf54084abef3d6b9f128a2be13c8573c5dbbecefcc38ae0a,T256_VALID_TRACK,2.842170943040401e-14,0.0,22.645722454567537
24,164.91523751481753,8.245761875740877,SHAM,-y,True,0.0,False,,NONE,8.245761875740879,0.0,0.0,0.0,6.596609500592702,False,0.8869062456755706,0.864338365877539,False,0.0,80,0.10307202344676096,0.0,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,0.0,0.0,0.0
24,164.91523751481753,8.245761875740877,COUPLED_D2_SMOOTH_LOW,-y,True,0.00021484837381995507,True,,NONE,0.0,7.355774022054548e-05,0.016994195478896496,0.0192035658408636,6.596609500592702,False,0.8328070542512964,0.8298851394903659,False,0.10307202344676096,80,0.10307202344676096,8.245761875740879,8.039617828847359,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,2.842170943040401e-14,3.0923872944701647,6.944027553740386
24,164.91523751481753,8.245761875740877,COUPLED_D1_SMOOTH_LOW,-y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.596609500592702,False,0.8136173275115586,0.8107830557676329,False,0.10307202344676096,80,0.10307202344676096,8.245761875740879,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,2.842170943040401e-14,0.0,6.944112961022875
24,164.91523751481753,8.245761875740877,COUPLED_D1_PULSE_LOW,-y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.596609500592702,False,0.8243485861564186,0.8092779674709448,False,0.41228809378704384,20,0.41228809378704384,8.245761875740879,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,0.0,0.0,6.704524565276538
24,164.91523751481753,8.245761875740877,COUPLED_D1_BURST_LOW,-y,True,0.0,True,,NONE,6.661338147750939e-16,0.0,0.0,0.0,6.596609500592702,False,0.8363492624437824,0.8048542253834817,False,1.6491523751481754,5,1.6491523751481754,8.245761875740875,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,0.0,0.0,6.842267381895137
24,164.91523751481753,16.491523751481754,COUPLED_D1_PULSE_MID,-y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.193219001185405,False,0.7653278725657099,0.742200535334934,False,0.8245761875740877,20,0.8245761875740877,16.491523751481758,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,2.842170943040401e-14,0.0,14.579217226584493
24,164.91523751481753,16.491523751481754,COUPLED_D1_SMOOTH_MID,-y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.193219001185405,False,0.7437989410149252,0.7428295503693143,False,0.20614404689352192,80,0.20614404689352192,16.491523751481758,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,2.842170943040401e-14,0.0,14.81409103367209
24,164.91523751481753,24.73728562722263,COUPLED_D1_PULSE_HIGH,-y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,19.789828501778103,False,0.6914020542283565,0.6793800672057874,False,1.2368642813611315,20,1.2368642813611315,24.73728562722264,0.0,960007,True,True,294795ce8c46f8be935ab8c59f9df05bde059ef75efc3e6b7725af63b9b4451f,d67187ed9a79e27579f1744a774e63940ff9b92afa610aa44a60b8ccc49fd123,T256_VALID_TRACK,2.842170943040401e-14,0.0,22.813284274085337
24,166.83205652217273,8.341602826108637,SHAM,+x,True,0.0,False,,NONE,8.341602826108652,0.0,0.0,0.0,6.673282260886911,False,0.8963865683376334,0.8768721157877684,False,0.0,80,0.10427003532635797,0.0,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,2.842170943040401e-14,0.0,0.0
24,166.83205652217273,8.341602826108637,COUPLED_D2_SMOOTH_LOW,+x,True,0.00014204784560694012,True,,NONE,0.0,7.228683436603716e-05,0.01730518035808234,0.016730670086814465,6.673282260886911,False,0.8430597143180351,0.8332991861066755,False,0.10427003532635797,80,0.10427003532635797,8.341602826108652,7.1946324375187105,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,0.0,2.812153450416197,6.9563088891808
24,166.83205652217273,8.341602826108637,COUPLED_D1_SMOOTH_LOW,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,6.673282260886911,False,0.8260181742191129,0.8176067275536789,False,0.10427003532635797,80,0.10427003532635797,8.341602826108652,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,0.0,0.0,6.945470133095109
24,166.83205652217273,8.341602826108637,COUPLED_D1_PULSE_LOW,+x,True,0.0,False,,NONE,0.0,0.0,0.0,0.0,6.673282260886911,False,0.8347773772639056,0.8133202810792063,False,0.41708014130543186,20,0.41708014130543186,8.341602826108636,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,5.684341886080802e-14,0.0,6.626386020833515
24,166.83205652217273,8.341602826108637,COUPLED_D1_BURST_LOW,+x,True,0.0,False,,NONE,0.0,0.0,0.0,0.0,6.673282260886911,False,0.8446719774073796,0.8154760885199441,False,1.6683205652217277,5,1.6683205652217274,8.341602826108637,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,0.0,0.0,6.65045743949083
24,166.83205652217273,16.683205652217275,COUPLED_D1_PULSE_MID,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.346564521773821,False,0.7691378853996721,0.751606891755081,False,0.8341602826108637,20,0.8341602826108637,16.68320565221727,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,0.0,0.0,14.690107173823485
24,166.83205652217273,16.683205652217275,COUPLED_D1_SMOOTH_MID,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,13.346564521773821,False,0.7450030345043869,0.752816250616454,False,0.20854007065271593,80,0.20854007065271593,16.683205652217303,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,8.526512829121202e-14,0.0,14.9125885919774
24,166.83205652217273,25.02480847832591,COUPLED_D1_PULSE_HIGH,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,20.01984678266073,False,0.7003794047589104,0.6786723506896601,False,1.2512404239162955,20,1.2512404239162955,25.024808478325916,0.0,960008,True,True,00e2c112e8d8fe1f36077196b2a7f2c7c8e019798f290b72593e6abea55c26b2,2da1b783e1f235404a3f5a631c112c47dde77e10d0a292990b61b9263eafa3d6,T256_VALID_TRACK,5.684341886080802e-14,0.0,23.191235488485557
32,295.6803357565081,14.784016787825406,SHAM,+x,True,0.0,False,,NONE,14.78401678782543,0.0,0.0,0.0,11.827213430260326,False,0.9149887047916964,0.9020369050359155,False,0.0,80,0.1848002098478176,0.0,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,5.684341886080802e-14,0.0,0.0
32,295.6803357565081,14.784016787825406,COUPLED_D2_SMOOTH_LOW,+x,True,2.152421004544189e-06,True,,NONE,0.0,0.00013453729239324612,0.014990686738805237,0.01561593407208729,11.827213430260326,False,0.8614387178996751,0.860522919870521,False,0.1848002098478176,80,0.1848002098478176,14.78401678782543,10.718412171173426,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,0.0,4.471605830189162,13.000454446791467
32,295.6803357565081,14.784016787825406,COUPLED_D1_SMOOTH_LOW,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.827213430260326,False,0.8460712943014745,0.8472614997304058,False,0.1848002098478176,80,0.1848002098478176,14.78401678782543,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,5.684341886080802e-14,0.0,13.000463709475996
32,295.6803357565081,14.784016787825406,COUPLED_D1_PULSE_LOW,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.827213430260326,False,0.8566130682694872,0.8434327064423318,False,0.7392008393912703,20,0.7392008393912703,14.784016787825403,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,5.684341886080802e-14,0.0,12.759063451914518
32,295.6803357565081,14.784016787825406,COUPLED_D1_BURST_LOW,+x,True,0.0,True,,NONE,8.881784197001252e-16,0.0,0.0,0.0,11.827213430260326,False,0.8690093281167981,0.8469730180261961,False,2.9568033575650814,5,2.9568033575650814,14.784016787825404,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,5.684341886080802e-14,0.0,12.735751577076986
32,295.6803357565081,29.568033575650812,COUPLED_D1_PULSE_MID,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,23.65442686052065,False,0.7868317822986006,0.7776900165019243,False,1.4784016787825407,20,1.4784016787825407,29.568033575650805,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,0.0,0.0,27.273329736743587
32,295.6803357565081,29.568033575650812,COUPLED_D1_SMOOTH_MID,+x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,23.65442686052065,False,0.7737403243500248,0.7804433076263089,False,0.3696004196956352,80,0.3696004196956352,29.56803357565086,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,5.684341886080802e-14,0.0,27.30866002918964
32,295.6803357565081,44.352050363476216,COUPLED_D1_PULSE_HIGH,+x,True,0.0,True,,NONE,4.440892098500626e-16,0.0,0.0,0.0,35.48164029078097,False,0.72537148254774,0.7068564213305645,False,2.2176025181738113,20,2.217602518173811,44.35205036347624,0.0,960100,True,True,8b615c490c6fd25f65434b38466f1e42ee2faf94a3f3046f0c4de38d29bb6821,87a7a84a9e05a19adf301a9d8ff8a1fe381ce6612848beceef4f2aef12e3441e,T256_VALID_TRACK,0.0,0.0,41.68253583843694
32,295.4399803202386,14.77199901601193,SHAM,-x,True,0.0,False,,NONE,14.771999016011952,0.0,0.0,0.0,11.817599212809546,False,0.9194740724584719,0.9051262130640874,False,0.0,80,0.18464998770014912,0.0,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,0.0,0.0,0.0
32,295.4399803202386,14.77199901601193,COUPLED_D2_SMOOTH_LOW,-x,True,2.5222667994646542e-06,True,,NONE,0.0,0.00014048844234905084,0.015421817614834648,0.016834028015076115,11.817599212809546,False,0.8642348999049942,0.8608635515898717,False,0.18464998770014912,80,0.18464998770014912,14.771999016011952,11.81759921280956,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,0.0,4.825578693334263,12.896817038513248
32,295.4399803202386,14.77199901601193,COUPLED_D1_SMOOTH_LOW,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.817599212809546,False,0.8481256539888758,0.8455477725489247,False,0.18464998770014912,80,0.18464998770014912,14.771999016011952,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,0.0,0.0,12.896826015250046
32,295.4399803202386,14.77199901601193,COUPLED_D1_PULSE_LOW,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.817599212809546,False,0.8576286745850988,0.8429735897480917,False,0.7385999508005965,20,0.7385999508005965,14.771999016011927,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,5.684341886080802e-14,0.0,12.746854539790592
32,295.4399803202386,14.77199901601193,COUPLED_D1_BURST_LOW,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.817599212809546,False,0.8693064884770834,0.8447879462854918,False,2.9543998032023864,5,2.954399803202386,14.771999016011932,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,5.684341886080802e-14,0.0,12.67360864291668
32,295.4399803202386,29.54399803202386,COUPLED_D1_PULSE_MID,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,23.63519842561909,False,0.7884276938454363,0.7792359738193472,False,1.4771999016011932,20,1.477199901601193,29.543998032023854,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,5.684341886080802e-14,0.0,27.010722660625426
32,295.4399803202386,29.54399803202386,COUPLED_D1_SMOOTH_MID,-x,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,23.63519842561909,False,0.7750237302346228,0.7773097942091965,False,0.36929997540029824,80,0.36929997540029824,29.543998032023904,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,5.684341886080802e-14,0.0,27.22313096859625
32,295.4399803202386,44.31599704803579,COUPLED_D1_PULSE_HIGH,-x,True,0.0,True,,NONE,4.440892098500626e-16,0.0,0.0,0.0,35.452797638428635,False,0.7222555132293715,0.705940118432027,False,2.2157998524017897,20,2.2157998524017897,44.31599704803579,0.0,960101,True,True,2dd216a2695a474dc9581a02feadd0b4b675be4a416cf64a7281447801023826,eefe08ed2aa97f11df2cef037af6dc11df9ba61d2456da3e7f01e2bf39a2663d,T256_VALID_TRACK,5.684341886080802e-14,0.0,41.80681040259333
32,298.4563632259475,14.922818161297375,SHAM,+y,True,0.0,False,,NONE,14.922818161297359,0.0,0.0,0.0,11.9382545290379,False,0.9194627466526955,0.90569265744845,False,0.0,80,0.1865352270162172,0.0,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,5.684341886080802e-14,0.0,0.0
32,298.4563632259475,14.922818161297375,COUPLED_D2_SMOOTH_LOW,+y,True,3.7216451893040213e-06,True,,NONE,0.0,0.000133234052537281,0.013932264246184203,0.01473673175290393,11.9382545290379,False,0.8630716068826086,0.8609054791047929,False,0.1865352270162172,80,0.1865352270162172,14.922818161297359,10.072902258875727,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,0.0,4.3033757062786036,12.869390638229666
32,298.4563632259475,14.922818161297375,COUPLED_D1_SMOOTH_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.9382545290379,False,0.8461239385068297,0.8461171942618372,False,0.1865352270162172,80,0.1865352270162172,14.922818161297359,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,0.0,0.0,12.869400364779382
32,298.4563632259475,14.922818161297375,COUPLED_D1_PULSE_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.9382545290379,False,0.8532647149943123,0.8450061313362249,False,0.7461409080648688,20,0.7461409080648688,14.922818161297371,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,0.0,0.0,12.746497150303174
32,298.4563632259475,14.922818161297375,COUPLED_D1_BURST_LOW,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,11.9382545290379,False,0.8682130555577431,0.8433607112283616,False,2.9845636322594755,5,2.984563632259475,14.922818161297375,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,5.684341886080802e-14,0.0,12.65187732359172
32,298.4563632259475,29.84563632259475,COUPLED_D1_PULSE_MID,+y,True,0.0,True,,NONE,1.1102230246251565e-15,0.0,0.0,0.0,23.8765090580758,False,0.7867678967315742,0.7766706013952472,False,1.4922818161297378,20,1.4922818161297375,29.845636322594743,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,5.684341886080802e-14,0.0,27.345311033533264
32,298.4563632259475,29.84563632259475,COUPLED_D1_SMOOTH_MID,+y,True,0.0,True,,NONE,0.0,0.0,0.0,0.0,23.8765090580758,False,0.7795105306910493,0.7735634543538685,False,0.3730704540324344,80,0.3730704540324344,29.845636322594718,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,5.684341886080802e-14,0.0,27.260386916306164
32,298.4563632259475,44.76845448389212,COUPLED_D1_PULSE_HIGH,+y,True,0.0,True,,NONE,4.440892098500626e-16,0.0,0.0,0.0,35.814763587113696,False,0.7174610372257643,0.7063334113062734,False,2.2384227241946064,20,2.238422724194606,44.76845448389212,0.0,960102,True,True,978f98d482e1a87f12fa1504381249c116021087902af40fcb11c3e2c1531930,47d1b7915a745b57d9399a9c67dc3d16bc78239283bef9a815fe5bdcd7aaeb15,T256_VALID_TRACK,5.684341886080802e-14,0.0,42.161559803123914
32,299.5210368155318,14.97605184077659,SHAM,-y,True,0.0,False,,NONE,14.976051840776572,0.0,0.0,0.0,11.980841472621272,False,0.913940062371642,0.8988364608055898,False,0.0,80,0.18720064800970737,0.0,0.0,960103,True,True,6ea44be092b4c11ecddc7ea1e61434286217e790502302e863dffe41dd40a413,b343a6962626d6afcae921028512766d7855b92a95bf971d68aed58b55cf9dde,T256_VALID_TRACK,5.684341886080802e-14,0.0,0.0
32,299.5210368155318,14.97605184077659,COUPLED_D2_SMOOTH_LOW,-y,True,6.037214408908793e-06,True,,NONE,0.0,0.00017657226974227442,0.017299309909019712,0.019231684947650724,11.980841472621272,False,0.8617261495027057,0.8585246972122179,False,0.18720064800970737,80,0.18720064800970737,14.976051840776572,14.227249248737744,960103,True,True,6ea44be092b4c11ecddc7ea1e61434286217e790502302e863dffe41dd40a413,b343a6962626d6afcae921028512766d7855b92a95bf971d68aed58b55cf9dde,T256_VALID_TRACK,0.0,5.652163581940899,13.147503589929098
32,299.5210368155318,14.97605184077659,COUPLED_D1_SMOOTH_LOW,-y,True,1.1632916772717125e-13,True,,NONE,0.0,0.0,0.0007326287837751888,0.0008407156987924758,11.980841472621272,False,0.8453525585979775,0.8434365351251792,False,0.18720064800970737,80,0.18720064800970737,14.976051840776572,0.5616019440291221,960103,True,True,6ea44be092b4c11ecddc7ea1e61434286217e790502302e863dffe41dd40a413,b343a6962626d6afcae921028512766d7855b92a95bf971d68aed58b55cf9dde,T256_VALID_TRACK,0.0,0.23149499572300078,13.147515488953676
